employee_id,name,age,gender,marital_status,department,job_role,education,years_at_company,total_working_years,years_in_current_role,years_since_last_promotion,num_companies_worked,monthly_income,stock_option_level,training_times_last_year,distance_from_home,job_satisfaction,work_life_balance,environment_satisfaction,job_involvement,performance_rating,over_time,attrited,attrition_risk,risk_level
EMP06107,Steven Cook,46,Male,Single,Research & Development,Research Scientist,1,1.0,1.0,1.0,1.0,0,8018.91,1,3,6,4,2,2,4,3,False,False,0.0988,Low
EMP06108,Dennis Hernandez,35,Female,Married,Sales,Manager,3,4.0,8.0,1.0,0.0,3,10502.82,2,2,23,1,3,3,3,3,True,False,0.3371,Low
EMP06109,Rachel Morgan,45,Male,Married,Sales,Sales Executive,4,3.0,3.0,0.0,0.0,0,9447.9,0,6,1,2,3,2,4,3,True,False,0.1352,Low
EMP06110,Jeffrey Mitchell,18,Female,Single,Operations,Operations Manager,3,0.0,3.0,0.0,0.0,5,7237.86,3,5,5,3,4,4,3,3,True,True,0.5558,Medium
EMP06111,Heather Scott,47,Female,Married,Operations,Operations Analyst,3,13.0,15.0,1.0,1.0,3,9800.36,0,3,10,4,4,1,2,3,False,False,0.049,Low
EMP06112,Gregory Williams,25,Male,Divorced,Research & Development,Manager,3,6.0,6.0,2.0,0.0,5,9902.48,0,1,11,4,3,3,3,3,False,False,0.1014,Low
EMP06113,Ashley Phillips,27,Female,Single,IT,Manager,3,1.0,4.0,1.0,1.0,4,9428.95,0,4,12,2,3,4,3,3,True,False,0.7837,High
EMP06114,Rachel Wright,30,Male,Divorced,Research & Development,Healthcare Representative,3,3.0,16.0,3.0,0.0,4,10488.82,0,3,2,2,2,2,4,3,False,False,0.1048,Low
EMP06115,Angela Cooper,46,Male,Single,Sales,Sales Representative,3,1.0,24.0,1.0,0.0,1,12784.02,1,0,6,3,3,2,3,4,True,False,0.3355,Low
EMP06116,Charles Thomas,28,Female,Single,Finance,Senior Finance Analyst,3,3.0,3.0,3.0,0.0,3,9635.1,0,3,11,3,3,3,2,3,False,True,0.3602,Medium
EMP06117,Amanda Reed,31,Male,Single,Finance,Manager,2,0.0,0.0,0.0,0.0,1,6857.24,1,3,8,3,2,2,2,3,False,True,0.4759,Medium
EMP06118,Laura Murphy,28,Male,Divorced,Operations,Operations Analyst,5,7.0,7.0,0.0,0.0,3,11920.48,0,3,1,3,3,3,3,3,True,False,0.2069,Low
EMP06119,Ashley Gutierrez,39,Female,Married,Sales,Manager,2,5.0,12.0,1.0,0.0,1,9198.47,2,6,29,2,3,4,4,3,False,False,0.0296,Low
EMP06120,Melissa Scott,43,Male,Married,Finance,Senior Finance Analyst,2,8.0,8.0,4.0,2.0,4,6320.63,0,2,8,4,2,3,4,3,False,False,0.0618,Low
EMP06121,Carolyn Phillips,52,Male,Married,Sales,Manager,2,2.0,11.0,2.0,2.0,1,9752.87,1,3,9,2,2,1,3,3,True,False,0.4032,Medium
EMP06122,Edward Martin,58,Female,Married,Sales,Manager,5,8.0,10.0,3.0,1.0,1,9990.86,0,3,4,4,3,2,3,4,False,False,0.0233,Low
EMP06123,Betty Taylor,42,Male,Divorced,Sales,Manager,3,0.0,31.0,0.0,0.0,2,12820.31,0,3,27,3,3,1,4,3,False,False,0.128,Low
EMP06124,Sandra Diaz,40,Female,Married,Operations,Operations Manager,3,1.0,20.0,1.0,0.0,3,9058.07,0,2,4,1,3,3,3,4,False,False,0.179,Low
EMP06125,Robert Carter,26,Male,Divorced,Marketing,Marketing Analyst,5,1.0,1.0,1.0,0.0,1,11182.78,0,4,11,1,2,1,4,3,False,False,0.3971,Medium
EMP06126,Stephanie Reyes,54,Female,Single,Marketing,Marketing Analyst,4,6.0,6.0,0.0,0.0,5,9344.58,0,4,4,3,4,3,4,3,False,False,0.0484,Low
EMP06127,Nicole Richardson,38,Female,Married,Research & Development,Healthcare Representative,3,6.0,6.0,2.0,1.0,1,5990.4,0,2,4,2,3,2,3,3,False,False,0.1043,Low
EMP06128,Shirley Evans,34,Female,Married,Research & Development,Healthcare Representative,3,6.0,6.0,2.0,0.0,4,7956.06,2,1,14,4,3,2,1,3,False,False,0.0729,Low
EMP06129,Andrew Howard,40,Female,Divorced,Sales,Sales Executive,4,0.0,26.0,0.0,0.0,3,12773.7,1,3,4,4,3,3,4,3,True,False,0.1283,Low
EMP06130,Barbara Taylor,31,Female,Single,Sales,Sales Executive,3,3.0,3.0,0.0,0.0,3,7720.7,0,2,2,1,4,2,3,3,False,True,0.2907,Low
EMP06131,Melissa Howard,18,Male,Married,Research & Development,Healthcare Representative,3,0.0,9.0,0.0,0.0,5,9071.89,0,4,4,1,3,4,3,4,False,False,0.4529,Medium
EMP06132,Donna Reed,42,Female,Married,Marketing,Marketing Analyst,4,3.0,22.0,1.0,0.0,2,13703.58,1,4,2,3,3,3,3,3,False,False,0.0314,Low
EMP06133,Gary Thompson,49,Female,Married,Research & Development,Healthcare Representative,3,0.0,0.0,0.0,0.0,2,6513.06,0,3,13,2,3,3,3,4,False,False,0.2078,Low
EMP06134,Sarah Miller,42,Male,Single,Sales,Sales Representative,1,15.0,21.0,0.0,0.0,2,10076.86,0,2,4,4,2,4,3,3,False,False,0.0369,Low
EMP06135,Steven White,36,Female,Single,Sales,Manager,2,8.0,14.0,8.0,1.0,2,9541.63,0,3,6,4,3,2,3,3,False,False,0.091,Low
EMP06136,Nicole Ortiz,37,Male,Divorced,Sales,Manager,4,0.0,2.0,0.0,0.0,1,6508.13,0,2,29,4,2,1,3,3,False,True,0.2477,Low
EMP06137,Deborah White,38,Male,Married,Research & Development,Laboratory Technician,1,3.0,3.0,3.0,0.0,2,9415.99,3,2,10,3,3,4,2,3,False,False,0.0559,Low
EMP06138,Lisa Evans,38,Female,Married,Operations,Manufacturing Director,4,3.0,3.0,0.0,0.0,2,10197.46,1,2,8,2,2,2,3,3,True,False,0.4642,Medium
EMP06139,Larry Richardson,36,Male,Divorced,Human Resources,Manager,2,2.0,2.0,0.0,0.0,2,6516.67,0,1,1,3,2,2,3,3,False,False,0.1228,Low
EMP06140,Thomas Johnson,37,Male,Single,Marketing,Marketing Analyst,3,10.0,10.0,2.0,0.0,3,10341.58,2,5,1,2,4,4,3,3,False,False,0.0267,Low
EMP06141,Deborah Turner,50,Male,Married,Research & Development,Research Scientist,3,32.0,40.0,5.0,0.0,1,17574.98,2,0,22,4,3,4,2,3,True,False,0.0231,Low
EMP06142,Ronald Martinez,41,Female,Divorced,Research & Development,Healthcare Representative,3,1.0,1.0,1.0,1.0,4,9171.38,1,6,3,1,3,2,4,4,True,True,0.436,Medium
EMP06143,Ryan Reed,37,Male,Divorced,Sales,Manager,1,2.0,2.0,2.0,1.0,2,6310.72,0,1,4,1,3,4,3,3,False,False,0.1456,Low
EMP06144,Justin Evans,42,Female,Married,IT,IT Support,2,2.0,3.0,2.0,2.0,1,10108.52,0,3,29,3,3,3,3,3,False,False,0.1343,Low
EMP06145,Daniel Harris,42,Female,Married,Marketing,Marketing Analyst,3,24.0,27.0,3.0,2.0,2,15940.48,2,3,29,3,3,4,3,3,False,False,0.0137,Low
EMP06146,Brian Carter,45,Male,Married,Sales,Sales Representative,3,3.0,9.0,1.0,1.0,4,8470.64,0,5,2,2,3,4,3,3,False,False,0.0944,Low
EMP06147,Brandon Ramos,30,Female,Divorced,Research & Development,Manager,3,2.0,2.0,2.0,0.0,4,8102.19,3,3,1,4,3,2,2,3,True,False,0.1515,Low
EMP06148,Scott Martin,32,Male,Married,Research & Development,Research Scientist,1,14.0,16.0,14.0,0.0,2,12377.96,3,2,6,4,1,4,2,3,True,False,0.0743,Low
EMP06149,Emma Cox,29,Male,Married,Human Resources,Manager,3,1.0,25.0,1.0,0.0,6,10534.94,0,3,8,4,3,2,3,3,False,False,0.1998,Low
EMP06150,Diane Peterson,43,Female,Single,Operations,Operations Analyst,3,5.0,5.0,1.0,0.0,2,6678.1,0,2,9,2,3,3,3,3,False,False,0.198,Low
EMP06151,Ashley Ramirez,43,Female,Married,Human Resources,Manager,1,1.0,1.0,1.0,0.0,2,5507.76,1,3,21,1,3,4,3,3,False,False,0.2196,Low
EMP06152,Michelle Peterson,25,Female,Married,Research & Development,Manager,1,3.0,3.0,0.0,0.0,1,9364.48,0,4,4,4,3,2,3,3,False,False,0.0712,Low
EMP06153,Jack Morris,40,Male,Married,Sales,Sales Representative,3,1.0,2.0,1.0,1.0,1,9927.34,0,1,2,3,3,1,3,3,False,False,0.1264,Low
EMP06154,Stephanie Bailey,49,Male,Married,Sales,Sales Executive,3,0.0,2.0,0.0,0.0,1,7616.71,0,3,10,2,3,3,3,3,False,False,0.2185,Low
EMP06155,Angela Reyes,34,Male,Divorced,Sales,Manager,2,1.0,1.0,0.0,0.0,3,7073.04,1,0,5,2,3,4,3,4,False,False,0.1455,Low
EMP06156,Alexander Murphy,39,Female,Married,Sales,Sales Representative,3,10.0,20.0,2.0,0.0,2,11347.66,1,5,7,2,4,2,2,3,True,False,0.1368,Low
EMP06157,Laura Ward,43,Male,Single,Finance,Finance Analyst,4,0.0,0.0,0.0,0.0,3,9376.3,0,3,11,2,3,2,2,3,False,False,0.6486,High
EMP06158,Nancy Mitchell,25,Male,Divorced,Finance,Finance Analyst,4,5.0,5.0,5.0,3.0,2,10580.71,3,5,16,4,3,2,3,3,False,False,0.0795,Low
EMP06159,Heather Parker,38,Male,Single,Sales,Sales Representative,3,0.0,0.0,0.0,0.0,0,7965.54,1,0,1,4,3,3,3,3,False,False,0.0828,Low
EMP06160,Mary Hill,48,Male,Married,Marketing,Marketing Analyst,3,0.0,3.0,0.0,0.0,2,9937.26,0,2,7,4,3,3,3,3,False,False,0.0907,Low
EMP06161,Jessica Young,31,Female,Divorced,Sales,Sales Executive,4,4.0,12.0,0.0,0.0,1,13083.27,0,3,14,2,1,3,2,3,False,False,0.1561,Low
EMP06162,Steven Ortiz,44,Male,Single,Research & Development,Research Scientist,5,2.0,2.0,2.0,2.0,7,11169.3,1,2,10,1,3,3,4,3,False,True,0.3471,Low
EMP06163,Daniel Miller,37,Female,Divorced,Sales,Sales Representative,3,8.0,40.0,2.0,0.0,4,15489.04,1,2,16,2,2,2,2,3,False,False,0.0962,Low
EMP06164,Eric Allen,30,Male,Married,Research & Development,Research Scientist,4,0.0,0.0,0.0,0.0,1,8619.0,0,5,9,4,3,2,3,3,False,False,0.1581,Low
EMP06165,Nicole Young,36,Male,Married,Sales,Sales Representative,3,1.0,1.0,0.0,0.0,1,4850.07,1,3,5,1,2,2,3,3,False,False,0.2862,Low
EMP06166,Richard Adams,32,Male,Single,Research & Development,Laboratory Technician,2,14.0,15.0,13.0,1.0,3,7389.79,2,2,5,2,3,3,3,3,False,False,0.0727,Low
EMP06167,Betty Cox,29,Female,Married,Research & Development,Laboratory Technician,3,10.0,37.0,2.0,0.0,1,14626.46,1,3,16,3,4,1,2,3,True,True,0.1845,Low
EMP06168,Shirley Harris,34,Female,Divorced,Operations,Operations Manager,3,6.0,30.0,6.0,0.0,2,16389.66,0,2,6,1,3,4,2,3,False,False,0.0747,Low
EMP06169,Maria Kim,37,Female,Single,Sales,Sales Representative,2,0.0,16.0,0.0,0.0,1,10056.31,0,6,1,2,2,4,3,3,False,False,0.236,Low
EMP06170,David Martin,35,Male,Married,Sales,Manager,2,11.0,36.0,5.0,2.0,2,12330.57,1,2,15,2,4,2,3,3,False,False,0.0338,Low
EMP06171,Thomas Phillips,34,Male,Single,Sales,Manager,4,7.0,18.0,1.0,1.0,0,11551.13,2,2,2,2,3,1,3,3,False,False,0.0586,Low
EMP06172,Mary Brown,39,Female,Single,Human Resources,Manager,4,0.0,0.0,0.0,0.0,3,5928.25,1,3,9,1,3,3,3,3,True,True,0.8587,High
EMP06173,James Rodriguez,41,Male,Married,Sales,Sales Representative,1,11.0,18.0,6.0,1.0,0,11084.1,0,4,15,4,1,3,3,3,False,False,0.042,Low
EMP06174,Emily Hill,26,Male,Single,Marketing,Marketing Analyst,3,6.0,6.0,0.0,0.0,3,13387.26,1,2,9,1,4,1,3,3,False,False,0.2677,Low
EMP06175,Michael Reyes,34,Female,Divorced,Research & Development,Research Scientist,2,4.0,6.0,4.0,4.0,6,8732.28,0,3,5,3,3,3,3,3,False,False,0.1317,Low
EMP06176,Stephanie Jackson,19,Male,Married,Research & Development,Laboratory Technician,3,0.0,0.0,0.0,0.0,2,8080.63,0,1,3,2,3,2,3,3,True,True,0.699,High
EMP06177,Brandon Rodriguez,35,Male,Married,Human Resources,Human Resources,4,4.0,9.0,3.0,3.0,4,8573.16,3,2,1,3,4,1,2,3,False,False,0.0616,Low
EMP06178,Diane Flores,38,Male,Single,Sales,Manager,2,1.0,11.0,1.0,1.0,6,9935.11,1,1,4,4,3,2,3,4,False,False,0.1748,Low
EMP06179,Jack Robinson,42,Female,Divorced,Sales,Sales Executive,3,0.0,15.0,0.0,0.0,2,8471.16,2,2,1,3,3,2,2,3,False,False,0.074,Low
EMP06180,Robert Torres,38,Male,Single,Research & Development,Manager,4,1.0,3.0,1.0,0.0,1,9092.03,0,3,14,4,4,3,3,3,True,True,0.3432,Low
EMP06181,Janet Reed,41,Female,Married,Human Resources,Manager,4,1.0,1.0,1.0,1.0,3,6068.56,2,2,1,4,3,4,4,3,True,False,0.1046,Low
EMP06182,Barbara Ramirez,37,Male,Married,Sales,Manager,3,5.0,5.0,5.0,1.0,4,7609.32,0,3,3,1,3,2,3,3,False,True,0.2058,Low
EMP06183,Kenneth Thomas,30,Female,Married,Sales,Manager,4,4.0,4.0,1.0,1.0,2,10585.67,0,3,2,2,3,1,3,3,True,True,0.3794,Medium
EMP06184,John Clark,26,Female,Married,Operations,Operations Analyst,5,8.0,13.0,6.0,0.0,6,9488.49,0,1,9,2,3,4,4,3,False,False,0.0988,Low
EMP06185,Eric Kelly,34,Female,Married,Sales,Sales Executive,3,2.0,2.0,2.0,2.0,3,9331.89,1,1,3,3,3,2,4,3,False,False,0.0948,Low
EMP06186,Amy Adams,30,Female,Single,Marketing,Marketing Manager,1,1.0,1.0,1.0,0.0,2,6638.12,1,2,1,4,3,3,3,3,True,True,0.3376,Low
EMP06187,Karen Cooper,35,Male,Married,Marketing,Marketing Analyst,3,5.0,5.0,1.0,0.0,2,8343.44,1,2,21,2,2,2,3,3,False,False,0.1478,Low
EMP06188,Jacob Taylor,32,Female,Married,Sales,Manager,4,7.0,9.0,4.0,1.0,3,8822.6,1,4,2,1,4,3,2,3,False,True,0.0675,Low
EMP06189,Robert Ramos,40,Male,Married,Sales,Manager,2,3.0,3.0,3.0,3.0,2,9779.43,1,5,8,3,3,3,1,3,True,True,0.3822,Medium
EMP06190,Brandon Cooper,37,Male,Single,Sales,Sales Executive,1,1.0,1.0,1.0,0.0,1,6811.72,1,1,4,4,2,4,3,3,True,False,0.3472,Low
EMP06191,Sharon Adams,41,Female,Single,Finance,Senior Finance Analyst,2,5.0,5.0,2.0,2.0,2,7439.31,0,2,9,1,3,2,4,3,False,False,0.2958,Low
EMP06192,Christine Roberts,40,Male,Single,Human Resources,Manager,1,2.0,32.0,0.0,0.0,1,13132.4,1,2,9,2,3,3,3,3,False,False,0.0974,Low
EMP06193,Kenneth Lee,35,Male,Single,Marketing,Marketing Analyst,4,4.0,34.0,3.0,0.0,2,14796.42,3,3,1,1,3,2,3,4,False,False,0.084,Low
EMP06194,Catherine Moore,35,Male,Married,Operations,Operations Analyst,2,3.0,12.0,3.0,0.0,2,9552.8,1,1,3,4,4,2,3,3,False,False,0.0196,Low
EMP06195,Emily Johnson,41,Male,Married,Finance,Manager,4,3.0,15.0,1.0,0.0,4,10682.4,1,3,2,3,3,3,3,3,False,False,0.045,Low
EMP06196,Kevin Richardson,59,Female,Single,Sales,Manager,2,2.0,2.0,0.0,0.0,7,4860.18,2,2,12,2,3,4,3,3,False,False,0.1989,Low
EMP06197,Alexander Martin,28,Male,Married,Sales,Manager,5,4.0,4.0,4.0,0.0,2,9121.76,0,2,2,1,3,2,2,3,False,False,0.2554,Low
EMP06198,Linda Gutierrez,37,Male,Divorced,Marketing,Marketing Manager,3,6.0,9.0,0.0,0.0,2,9022.15,1,4,15,1,1,2,4,3,False,True,0.1694,Low
EMP06199,Nancy Robinson,26,Male,Divorced,Sales,Sales Executive,1,8.0,13.0,0.0,0.0,2,8302.64,0,2,3,3,2,4,3,3,False,False,0.0882,Low
EMP06200,Carol Robinson,36,Male,Divorced,Sales,Manager,4,1.0,1.0,1.0,0.0,5,7800.71,1,3,7,1,3,3,3,3,False,False,0.259,Low
EMP06201,Patricia Reed,30,Male,Single,Finance,Senior Finance Analyst,3,6.0,6.0,1.0,0.0,2,8895.45,3,6,4,3,2,3,3,3,False,False,0.0713,Low
EMP06202,Gary Diaz,35,Female,Single,Research & Development,Laboratory Technician,3,1.0,1.0,1.0,0.0,3,11744.4,0,5,4,3,3,1,2,3,False,False,0.3483,Low
EMP06203,Jason Cox,38,Male,Divorced,IT,IT Support,5,3.0,10.0,3.0,0.0,0,14131.38,0,3,29,3,3,3,2,3,False,False,0.0576,Low
EMP06204,Aaron Wilson,32,Female,Single,Finance,Finance Analyst,3,6.0,14.0,6.0,0.0,2,13483.5,1,2,2,3,4,4,3,3,True,False,0.1295,Low
EMP06205,Helen King,20,Male,Single,Sales,Sales Executive,4,2.0,17.0,1.0,1.0,2,12309.11,2,2,17,3,1,3,2,3,False,False,0.3599,Medium
EMP06206,Brenda Richardson,49,Female,Married,Operations,Operations Manager,3,8.0,13.0,0.0,0.0,4,10707.17,0,3,9,3,3,4,1,3,False,True,0.075,Low
EMP06207,Stephanie Taylor,44,Male,Single,Sales,Sales Representative,4,1.0,1.0,0.0,0.0,4,7278.99,0,2,1,2,4,1,3,3,False,False,0.3808,Medium
EMP06208,Larry Cooper,35,Male,Divorced,Research & Development,Healthcare Representative,1,16.0,17.0,0.0,0.0,1,10337.29,1,3,21,2,2,2,2,3,True,False,0.2405,Low
EMP06209,Robert Mitchell,28,Female,Married,Research & Development,Manager,4,2.0,4.0,2.0,0.0,2,10070.34,2,4,1,3,3,4,3,3,False,False,0.0518,Low
EMP06210,Stephanie Morgan,37,Female,Married,Sales,Manager,2,0.0,18.0,0.0,0.0,2,10219.97,2,4,29,2,2,2,4,3,True,False,0.4048,Medium
EMP06211,Thomas Smith,40,Female,Divorced,Research & Development,Research Scientist,3,2.0,2.0,0.0,0.0,5,6829.64,0,3,5,3,3,4,2,3,False,False,0.1457,Low
EMP06212,David Stewart,43,Male,Single,Sales,Sales Representative,5,0.0,6.0,0.0,0.0,1,9464.43,1,2,5,2,2,3,2,3,True,True,0.705,High
EMP06213,Raymond Campbell,44,Female,Married,Research & Development,Laboratory Technician,2,8.0,8.0,7.0,3.0,1,7938.39,1,3,1,1,3,4,3,3,False,False,0.0489,Low
EMP06214,Ashley Smith,46,Female,Married,Research & Development,Laboratory Technician,2,0.0,0.0,0.0,0.0,5,7922.04,1,3,5,3,3,3,3,3,True,True,0.5121,Medium
EMP06215,Laura Ward,21,Female,Married,Marketing,Marketing Manager,3,3.0,23.0,0.0,0.0,4,12454.81,0,4,14,4,3,2,3,3,False,False,0.099,Low
EMP06216,Edward Evans,34,Male,Single,Marketing,Marketing Analyst,5,7.0,7.0,7.0,0.0,4,9541.02,1,1,9,3,3,3,4,3,True,False,0.2373,Low
EMP06217,Richard Ortiz,45,Male,Married,Sales,Sales Executive,3,2.0,2.0,2.0,2.0,4,6389.95,0,2,9,3,3,3,3,3,False,True,0.1726,Low
EMP06218,Sharon Kelly,28,Male,Divorced,Research & Development,Research Scientist,2,1.0,1.0,1.0,0.0,5,7630.83,1,4,6,4,3,3,2,3,False,False,0.1885,Low
EMP06219,Kevin Morris,47,Female,Single,Research & Development,Laboratory Technician,4,9.0,11.0,0.0,0.0,2,12120.89,0,3,14,1,3,4,3,3,True,True,0.4427,Medium
EMP06220,Karen Nguyen,53,Male,Single,Sales,Manager,3,0.0,0.0,0.0,0.0,2,8078.13,1,1,1,4,1,2,2,3,False,False,0.31,Low
EMP06221,James Flores,47,Male,Single,Marketing,Marketing Manager,5,0.0,5.0,0.0,0.0,1,10477.97,1,1,8,3,3,3,4,3,False,True,0.134,Low
EMP06222,Ashley Flores,42,Male,Married,Finance,Manager,3,0.0,7.0,0.0,0.0,2,7803.05,0,3,12,4,2,3,2,3,False,True,0.1788,Low
EMP06223,Gary Allen,32,Male,Single,Sales,Sales Representative,3,2.0,2.0,2.0,0.0,1,9645.69,0,1,3,4,4,4,3,3,False,False,0.0661,Low
EMP06224,Jessica Lee,39,Female,Divorced,Research & Development,Healthcare Representative,3,1.0,1.0,1.0,1.0,4,7590.63,0,4,21,2,4,3,3,3,False,False,0.2285,Low
EMP06225,Joshua Lewis,24,Male,Married,Sales,Sales Executive,3,2.0,6.0,1.0,1.0,0,9790.09,1,3,12,4,2,3,4,4,False,False,0.0552,Low
EMP06226,Barbara Harris,29,Female,Married,Human Resources,Manager,4,4.0,4.0,1.0,1.0,4,7892.14,0,1,5,3,1,3,3,3,True,True,0.6248,High
EMP06227,Kathleen Richardson,30,Female,Married,Sales,Manager,1,0.0,1.0,0.0,0.0,3,5705.31,3,4,4,3,3,4,3,3,True,True,0.2356,Low
EMP06228,Joshua Phillips,37,Female,Married,Operations,Operations Analyst,2,2.0,2.0,2.0,2.0,1,6969.3,0,2,9,3,3,2,3,4,False,False,0.1486,Low
EMP06229,Richard Johnson,33,Female,Married,Marketing,Marketing Analyst,3,6.0,6.0,3.0,0.0,3,7378.31,3,2,1,4,2,2,3,3,False,False,0.0284,Low
EMP06230,Michael Murphy,39,Female,Married,Research & Development,Research Scientist,3,1.0,1.0,1.0,1.0,2,6376.6,1,5,5,3,3,4,2,3,False,False,0.1415,Low
EMP06231,Gary Murphy,44,Female,Married,Human Resources,Manager,3,16.0,27.0,3.0,2.0,1,10685.03,0,1,3,3,3,1,4,3,False,False,0.032,Low
EMP06232,Betty Perez,30,Male,Single,IT,Manager,2,4.0,14.0,0.0,0.0,4,10839.91,0,2,7,4,3,3,3,3,True,True,0.3348,Low
EMP06233,Barbara Murphy,38,Female,Single,Human Resources,Manager,5,3.0,3.0,3.0,0.0,2,6846.33,0,2,13,3,3,3,3,3,True,False,0.5116,Medium
EMP06234,Brian Davis,33,Male,Single,Sales,Manager,1,2.0,2.0,0.0,0.0,3,9020.11,0,3,1,4,4,2,2,3,False,False,0.1092,Low
EMP06235,Mark Turner,38,Female,Married,Research & Development,Manager,5,0.0,20.0,0.0,0.0,2,11233.63,0,2,29,1,3,2,2,4,True,True,0.7086,High
EMP06236,Elizabeth Kelly,43,Male,Single,Marketing,Marketing Analyst,4,5.0,5.0,3.0,0.0,1,11685.13,0,2,17,4,3,4,4,4,False,False,0.0474,Low
EMP06237,Maria Thompson,45,Female,Married,Human Resources,Human Resources,3,10.0,19.0,2.0,0.0,3,10053.13,0,5,9,3,3,3,3,3,True,False,0.1531,Low
EMP06238,Jennifer Jackson,43,Male,Divorced,Finance,Finance Analyst,1,2.0,13.0,2.0,2.0,5,12080.2,1,2,3,3,3,4,2,3,True,False,0.2201,Low
EMP06239,Frank Nelson,40,Male,Single,IT,IT Support,2,0.0,0.0,0.0,0.0,3,7877.84,2,3,1,2,3,2,2,3,False,False,0.3043,Low
EMP06240,Helen Howard,24,Female,Married,IT,Manager,5,1.0,16.0,1.0,1.0,7,14109.04,2,0,7,4,3,2,3,3,False,False,0.1655,Low
EMP06241,Scott Martinez,27,Female,Married,IT,Software Engineer,4,7.0,7.0,6.0,3.0,3,9608.39,2,2,6,3,2,3,3,3,False,False,0.1009,Low
EMP06242,Emma Sanchez,29,Female,Married,Sales,Sales Executive,5,7.0,11.0,2.0,1.0,3,10714.72,2,4,18,4,3,4,1,3,False,False,0.0583,Low
EMP06243,Eric Morris,40,Female,Married,Research & Development,Manager,5,2.0,2.0,2.0,0.0,3,7052.9,0,5,5,4,3,3,3,3,True,False,0.2108,Low
EMP06244,Matthew Clark,25,Male,Divorced,Finance,Finance Analyst,1,0.0,0.0,0.0,0.0,1,9102.63,0,5,3,1,1,4,3,3,False,True,0.5155,Medium
EMP06245,Ryan Garcia,40,Male,Single,Marketing,Marketing Analyst,3,4.0,4.0,2.0,0.0,2,10279.95,1,3,9,2,3,3,3,3,True,False,0.3909,Medium
EMP06246,Matthew Hill,39,Female,Single,Human Resources,Manager,4,1.0,2.0,1.0,0.0,6,8333.82,0,3,12,2,4,2,3,3,False,False,0.4283,Medium
EMP06247,Janet White,19,Female,Married,Sales,Sales Representative,3,1.0,5.0,1.0,1.0,5,8361.82,0,2,10,4,3,4,2,3,False,False,0.2135,Low
EMP06248,Julie Nguyen,27,Male,Married,Marketing,Marketing Analyst,3,0.0,0.0,0.0,0.0,2,8526.38,0,4,3,3,3,4,3,3,False,False,0.2029,Low
EMP06249,Donna Scott,46,Female,Single,Finance,Manager,2,20.0,22.0,1.0,0.0,6,12887.71,2,5,8,2,3,4,3,4,False,False,0.0458,Low
EMP06250,Laura Torres,43,Male,Single,Sales,Manager,1,1.0,1.0,1.0,1.0,5,3938.18,0,2,3,3,2,4,4,4,True,True,0.7014,High
EMP06251,Stephen Cox,29,Female,Married,Research & Development,Manager,1,1.0,14.0,0.0,0.0,1,11502.55,2,2,2,3,3,4,1,3,False,False,0.0719,Low
EMP06252,James Wright,27,Female,Single,Sales,Manager,1,6.0,28.0,3.0,0.0,1,13578.05,0,5,9,3,3,1,3,3,False,False,0.1531,Low
EMP06253,Amy Parker,18,Male,Divorced,Research & Development,Healthcare Representative,3,0.0,1.0,0.0,0.0,1,11168.91,0,0,14,2,3,3,3,3,False,False,0.3194,Low
EMP06254,Patricia Cruz,50,Male,Married,Sales,Sales Representative,3,1.0,4.0,1.0,1.0,3,6559.64,1,2,25,1,1,4,3,3,False,True,0.3912,Medium
EMP06255,Catherine Morgan,37,Female,Single,Research & Development,Healthcare Representative,3,0.0,13.0,0.0,0.0,5,11714.57,0,3,12,4,2,3,2,3,False,False,0.3572,Medium
EMP06256,Rebecca Taylor,53,Male,Married,Research & Development,Laboratory Technician,4,12.0,12.0,4.0,0.0,3,11591.84,1,2,1,4,3,1,3,3,True,False,0.0552,Low
EMP06257,Heather Lewis,35,Female,Single,Human Resources,Human Resources,4,0.0,0.0,0.0,0.0,5,6988.48,2,2,4,1,3,2,3,3,False,False,0.4863,Medium
EMP06258,Joshua Rodriguez,39,Male,Married,Finance,Senior Finance Analyst,2,0.0,0.0,0.0,0.0,2,9599.29,2,3,3,3,3,3,3,3,True,False,0.3606,Medium
EMP06259,James Stewart,45,Female,Married,Marketing,Marketing Analyst,1,1.0,1.0,1.0,1.0,2,9539.13,3,4,3,3,3,3,3,3,False,False,0.0631,Low
EMP06260,Edward Adams,51,Female,Married,Sales,Sales Executive,3,1.0,8.0,1.0,1.0,1,6844.12,1,2,20,3,3,2,3,3,True,False,0.3299,Low
EMP06261,Barbara Cox,41,Female,Married,Sales,Manager,4,0.0,0.0,0.0,0.0,5,8234.43,2,3,1,1,3,2,2,3,True,True,0.645,High
EMP06262,Barbara Stewart,37,Male,Single,IT,IT Support,3,8.0,8.0,6.0,3.0,2,10987.06,3,2,9,4,2,1,3,4,True,False,0.3052,Low
EMP06263,Benjamin Jones,37,Male,Divorced,Sales,Sales Executive,3,4.0,4.0,4.0,4.0,1,7859.8,1,0,1,3,2,4,3,3,False,False,0.0443,Low
EMP06264,Frank Bailey,27,Male,Married,Operations,Operations Manager,2,0.0,11.0,0.0,0.0,3,8643.87,0,0,9,2,3,3,1,3,False,False,0.4997,Medium
EMP06265,Heather Rivera,33,Male,Single,Marketing,Marketing Manager,3,1.0,15.0,0.0,0.0,2,10278.44,1,3,4,3,4,3,3,3,True,False,0.302,Low
